-90.0,-57.41202545
-87.5,-58.66973877
-85.0,-60.05632401
-82.5,-57.70991135
-80.0,-55.61828232
-77.5,-54.86964035
-75.0,-53.36105347
-72.5,-53.3992691
-70.0,-52.64448929
-67.5,-53.22606277
-65.0,-52.01856232
-62.5,-50.03643799
-60.0,-50.44556046
-57.5,-52.73488617
-55.0,-53.61313629
-52.5,-55.66017532
-50.0,-55.26036835
-47.5,-56.57616425
-45.0,-55.65061951
-42.5,-52.9497261
-40.0,-52.2138176
-37.5,-52.13174438
-35.0,-52.45585251
-32.5,-52.46002197
-30.0,-52.38432312
-27.5,-52.48133469
-25.0,-52.63396454
-22.5,-52.48157501
-20.0,-54.48942184
-17.5,-52.49235916
-15.0,-51.99333572
-12.5,-51.65330124
-10.0,-50.68735504
-7.5,-52.14532471
-5.0,-52.9272995
-2.5,-53.19481277
0.0,-56.72153473
2.5,-53.0137825
5.0,-52.23057938
7.5,-49.79499817
10.0,-50.58114243
12.5,-48.69529343
15.0,-49.02822113
17.5,-49.93366241
20.0,-49.78985214
22.5,-52.47286987
25.0,-54.40452194
27.5,-53.64068222
30.0,-52.13577271
32.5,-51.54267883
35.0,-50.47163773
37.5,-49.72224045
40.0,-48.64261627
42.5,-48.4941597
45.0,-48.27270508
47.5,-47.80332184
50.0,-49.40450668
52.5,-48.84913635
55.0,-50.42263412
57.5,-49.65659332
60.0,-52.10881805
62.5,-51.87266541
65.0,-54.37317657
67.5,-53.15586472
70.0,-54.66003799
72.5,-58.29527283
75.0,-57.75412369
77.5,-55.85333633
80.0,-55.78375626
82.5,-57.66078568
85.0,-60.14560699
87.5,-62.37931442
90.0,-64.32469177
